selection_mode;model;corruption_type;corruption_level;accuracy;precision;recall;f1_score
best 3;SVM;outliers;0.6;0.9631578947368421;0.9911150338894241;0.9083333333333334;0.9477068434050887
best 3;SVM;outliers;0.65;0.9592105263157894;0.9884563409563409;0.9;0.9419984162921798
best 3;SVM;outliers;0.7;0.9627192982456141;0.9923348062934071;0.9059523809523811;0.947031680746289
best 3;SVM;outliers;0.75;0.9640350877192982;0.9936201079622131;0.9083333333333334;0.9489461815680041
best 3;SVM;outliers;0.8;0.9644736842105264;0.9948701079622133;0.9083333333333334;0.9495333541063962
best 3;SVM;outliers;0.85;0.9627192982456141;0.991121794871795;0.9071428571428571;0.9471562820410201
best 3;SVM;outliers;0.9;0.9592105263157894;0.9897081646423752;0.8988095238095237;0.9419372002602422
best 3;SVM;outliers;0.95;0.962280701754386;0.9923348062934071;0.9047619047619048;0.9463835325981409
best 3;SVM;random_feature_drop;0.0;0.9649122807017545;1.0;0.9047619047619048;0.95
best 3;SVM;random_feature_drop;0.05;0.9649122807017545;1.0;0.9047619047619048;0.95
best 3;SVM;random_feature_drop;0.1;0.9649122807017545;1.0;0.9047619047619048;0.95
best 3;SVM;random_feature_drop;0.15;0.9649122807017545;1.0;0.9047619047619048;0.95
best 3;SVM;random_feature_drop;0.2;0.9649122807017545;1.0;0.9047619047619048;0.95
best 3;SVM;random_feature_drop;0.25;0.9649122807017545;1.0;0.9047619047619048;0.95
best 3;SVM;random_feature_drop;0.3;0.9649122807017545;1.0;0.9047619047619048;0.95
best 3;SVM;random_feature_drop;0.35;0.9649122807017545;1.0;0.9047619047619048;0.95
best 3;SVM;random_feature_drop;0.4;0.9649122807017545;1.0;0.9047619047619048;0.95
best 3;SVM;random_feature_drop;0.45;0.9649122807017545;1.0;0.9047619047619048;0.95
best 3;SVM;random_feature_drop;0.5;0.9649122807017545;1.0;0.9047619047619048;0.95
best 3;SVM;random_feature_drop;0.55;0.9649122807017545;1.0;0.9047619047619048;0.95
best 3;SVM;random_feature_drop;0.6;0.9649122807017545;1.0;0.9047619047619048;0.95
best 3;SVM;random_feature_drop;0.65;0.9649122807017545;1.0;0.9047619047619048;0.95
best 3;SVM;random_feature_drop;0.7;0.9649122807017545;1.0;0.9047619047619048;0.95
best 3;SVM;random_feature_drop;0.75;0.9649122807017545;1.0;0.9047619047619048;0.95
best 3;SVM;random_feature_drop;0.8;0.9649122807017545;1.0;0.9047619047619048;0.95
best 3;SVM;random_feature_drop;0.85;0.9649122807017545;1.0;0.9047619047619048;0.95
best 3;SVM;random_feature_drop;0.9;0.9649122807017545;1.0;0.9047619047619048;0.95
best 3;SVM;random_feature_drop;0.95;0.9649122807017545;1.0;0.9047619047619048;0.95
best 3;SVM;top_k_drop;0.0;0.9649122807017545;1.0;0.9047619047619048;0.95
best 3;SVM;top_k_drop;0.05;0.9649122807017545;1.0;0.9047619047619048;0.95
best 3;SVM;top_k_drop;0.1;0.9649122807017545;1.0;0.9047619047619048;0.95
best 3;SVM;top_k_drop;0.15;0.9649122807017545;1.0;0.9047619047619048;0.95
best 3;SVM;top_k_drop;0.2;0.9649122807017545;1.0;0.9047619047619048;0.95
best 3;SVM;top_k_drop;0.25;0.9649122807017545;1.0;0.9047619047619048;0.95
best 3;SVM;top_k_drop;0.3;0.9385964912280702;0.972972972972973;0.8571428571428571;0.911392405063291
best 3;SVM;top_k_drop;0.35;0.9385964912280702;1.0;0.8333333333333334;0.909090909090909
best 3;SVM;top_k_drop;0.4;0.9298245614035088;0.9722222222222221;0.8333333333333334;0.8974358974358975
best 3;SVM;top_k_drop;0.45;0.9385964912280702;0.9487179487179487;0.880952380952381;0.9135802469135802
best 3;SVM;top_k_drop;0.5;0.9385964912280702;0.9487179487179487;0.880952380952381;0.9135802469135802
best 3;SVM;top_k_drop;0.55;0.956140350877193;1.0;0.880952380952381;0.9367088607594937
best 3;SVM;top_k_drop;0.6;0.9035087719298247;0.918918918918919;0.8095238095238095;0.860759493670886
best 3;SVM;top_k_drop;0.65;0.9035087719298247;0.878048780487805;0.8571428571428571;0.8674698795180722
best 3;SVM;top_k_drop;0.7;0.9122807017543859;0.8478260869565217;0.9285714285714286;0.8863636363636364
best 3;SVM;top_k_drop;0.75;0.9122807017543859;0.8636363636363636;0.9047619047619048;0.8837209302325582
best 3;SVM;top_k_drop;0.8;0.8157894736842104;0.7441860465116279;0.7619047619047619;0.7529411764705882
best 3;SVM;top_k_drop;0.85;0.8245614035087719;0.7619047619047619;0.7619047619047619;0.7619047619047619
best 3;SVM;top_k_drop;0.9;0.7719298245614035;0.7;0.6666666666666666;0.6829268292682927
best 3;SVM;top_k_drop;0.95;0.7543859649122807;0.6842105263157895;0.6190476190476191;0.65
worst 3;MLP;data_drift;0.0;0.9377192982456141;0.969849151697652;0.8583333333333334;0.9083605845892142
worst 3;MLP;data_drift;0.05;0.9346491228070175;0.9718927794701788;0.8488095238095237;0.9024769147804589
worst 3;MLP;data_drift;0.1;0.9385964912280702;0.968562609946171;0.8630952380952381;0.910682153355508
worst 3;MLP;data_drift;0.15;0.9315789473684211;0.9638875045136844;0.8488095238095237;0.898740992605734
worst 3;MLP;data_drift;0.2;0.9368421052631579;0.9732883123789884;0.8535714285714284;0.9063929568953302
worst 3;MLP;data_drift;0.25;0.9421052631578947;0.973204029848923;0.8678571428571429;0.9148498458698571
worst 3;MLP;data_drift;0.3;0.9355263157894737;0.9707411802378629;0.8523809523809524;0.9046705436154182
worst 3;MLP;data_drift;0.35;0.9421052631578947;0.973263847125321;0.8678571428571429;0.9153013628872866
worst 3;MLP;data_drift;0.4;0.9394736842105263;0.9721914450164062;0.8619047619047618;0.9111683237650029
worst 3;MLP;data_drift;0.45;0.9372807017543859;0.966894776874413;0.8607142857142858;0.9082010806946608
worst 3;MLP;data_drift;0.5;0.9399122807017545;0.970109149559851;0.8654761904761905;0.9120476593692759
worst 3;MLP;data_drift;0.55;0.9394736842105263;0.9694009751725039;0.8642857142857142;0.912013382513823
worst 3;MLP;data_drift;0.6;0.9320175438596492;0.9626549356923813;0.8511904761904763;0.9000837483421217
worst 3;MLP;data_drift;0.65;0.9350877192982455;0.9681486406943252;0.8535714285714286;0.9038182198566899
worst 3;MLP;data_drift;0.7;0.9377192982456141;0.9680614480095846;0.8607142857142858;0.9079218727918683
worst 3;MLP;data_drift;0.75;0.9364035087719298;0.9687613358368663;0.855952380952381;0.9066300071271151
worst 3;MLP;data_drift;0.8;0.9333333333333333;0.9640497238839298;0.8511904761904763;0.9020139438295984
worst 3;MLP;data_drift;0.85;0.9416666666666667;0.9761572853745841;0.8630952380952381;0.9141942367525008
worst 3;MLP;data_drift;0.9;0.9346491228070175;0.9712555045242368;0.8488095238095237;0.9034584296548885
worst 3;MLP;data_drift;0.95;0.9320175438596492;0.967779567298936;0.8452380952380952;0.8999305297416621
worst 3;MLP;feature_swapping;0.0;0.9377192982456141;0.969849151697652;0.8583333333333334;0.9083605845892142
worst 3;MLP;feature_swapping;0.05;0.9355263157894737;0.96663119006987;0.855952380952381;0.9052870834742699
worst 3;MLP;feature_swapping;0.1;0.9328947368421053;0.9715838562344263;0.8440476190476189;0.9000001448454583
worst 3;MLP;feature_swapping;0.15;0.9320175438596492;0.9641002547695381;0.8488095238095237;0.8999239815165246
worst 3;MLP;feature_swapping;0.2;0.9368421052631579;0.9705822171130022;0.855952380952381;0.9077120661709737
worst 3;MLP;feature_swapping;0.25;0.9346491228070175;0.9703291435981347;0.85;0.9027358374846987
worst 3;MLP;feature_swapping;0.3;0.9328947368421053;0.9717207339146288;0.8440476190476189;0.8993012683944441
worst 3;MLP;feature_swapping;0.35;0.9346491228070175;0.962593156038278;0.8583333333333334;0.9046378885371524
worst 3;MLP;feature_swapping;0.4;0.9403508771929824;0.9757464335926306;0.8607142857142858;0.9121972358178224
worst 3;MLP;feature_swapping;0.45;0.9385964912280702;0.9746249537469671;0.8571428571428571;0.9094103525591617
worst 3;MLP;feature_swapping;0.5;0.9333333333333333;0.966927175560983;0.85;0.9018742898292043
worst 3;MLP;feature_swapping;0.55;0.9271929824561405;0.9623617991598961;0.8369047619047618;0.8924056004198887
worst 3;MLP;feature_swapping;0.6;0.9315789473684211;0.9702389242749245;0.8416666666666666;0.8986595835011384
worst 3;MLP;feature_swapping;0.65;0.9333333333333333;0.972421959552225;0.8440476190476189;0.9005180324881803
worst 3;MLP;feature_swapping;0.7;0.9337719298245615;0.9701410312367289;0.8476190476190476;0.9013707515016014
worst 3;MLP;feature_swapping;0.75;0.9346491228070175;0.9740548355041861;0.8464285714285713;0.9019617897826393
worst 3;MLP;feature_swapping;0.8;0.9372807017543859;0.9694660175921974;0.8583333333333334;0.9074301722175843
worst 3;MLP;feature_swapping;0.85;0.9385964912280702;0.9703364554700166;0.8619047619047618;0.9095884948407404
worst 3;MLP;feature_swapping;0.9;0.9399122807017545;0.9696333368647052;0.8654761904761905;0.9123165839174264
worst 3;MLP;feature_swapping;0.95;0.9293859649122806;0.9726180351046801;0.8333333333333334;0.8946999701885346
worst 3;MLP;gaussian_noise;0.0;0.9377192982456141;0.969849151697652;0.8583333333333334;0.9083605845892142
worst 3;MLP;gaussian_noise;0.05;0.9385964912280702;0.9684658362518365;0.8619047619047618;0.9099195524861952
worst 3;MLP;gaussian_noise;0.1;0.9346491228070175;0.9711643298916439;0.8488095238095237;0.9030284187040559
worst 3;MLP;gaussian_noise;0.15;0.9359649122807017;0.9653686576687891;0.8583333333333334;0.9061174392800014
worst 3;MLP;gaussian_noise;0.2;0.9355263157894737;0.9651624464043762;0.8571428571428571;0.9049011207728338
worst 3;MLP;gaussian_noise;0.25;0.9355263157894737;0.9620204102557043;0.8595238095238095;0.9056289667545194
worst 3;MLP;gaussian_noise;0.3;0.9364035087719298;0.9533192729470008;0.8714285714285713;0.9092953725043575
worst 3;MLP;gaussian_noise;0.35;0.9412280701754385;0.9715625814792246;0.8666666666666666;0.9138145904453541
worst 3;MLP;gaussian_noise;0.4;0.9311403508771929;0.9666640466323695;0.8440476190476189;0.8982276647216221
worst 3;MLP;gaussian_noise;0.45;0.9280701754385966;0.9602694161948108;0.8404761904761905;0.8943993281210192
worst 3;MLP;gaussian_noise;0.5;0.9298245614035088;0.9585629366548206;0.8488095238095237;0.897209947570382
worst 3;MLP;gaussian_noise;0.55;0.9416666666666667;0.9707450450213608;0.869047619047619;0.9155924381445428
worst 3;MLP;gaussian_noise;0.6;0.9289473684210525;0.9672562256224998;0.8369047619047618;0.8940132039956461
worst 3;MLP;gaussian_noise;0.65;0.9342105263157894;0.9642854205915823;0.8547619047619047;0.9027388684997171
worst 3;MLP;gaussian_noise;0.7;0.9298245614035088;0.9683495369501317;0.8380952380952381;0.8946344470533297
worst 3;MLP;gaussian_noise;0.75;0.9368421052631579;0.9712003632156272;0.8547619047619047;0.906938124016853
worst 3;MLP;gaussian_noise;0.8;0.9390350877192983;0.9717099661974202;0.8607142857142858;0.9094331946939833
worst 3;MLP;gaussian_noise;0.85;0.9359649122807017;0.9767881712166083;0.8476190476190476;0.9042996995753013
worst 3;MLP;gaussian_noise;0.9;0.9434210526315789;0.9761949871139171;0.869047619047619;0.9174106063038223
worst 3;MLP;gaussian_noise;0.95;0.9390350877192983;0.9688577082377019;0.8630952380952381;0.9103350663272429
worst 3;MLP;missing_features;0.0;0.9377192982456141;0.969849151697652;0.8583333333333334;0.9083605845892142
worst 3;MLP;missing_features;0.05;0.9311403508771929;0.9673810712646324;0.8428571428571429;0.8978270384782402
worst 3;MLP;missing_features;0.1;0.9289473684210525;0.9688369587135304;0.8357142857142857;0.8929831987601944
worst 3;MLP;missing_features;0.15;0.9280701754385964;0.9716693915144697;0.830952380952381;0.8908119875581413
worst 3;MLP;missing_features;0.2;0.9293859649122806;0.9606417750358511;0.8476190476190476;0.8967853291038115
worst 3;MLP;missing_features;0.25;0.9350877192982455;0.9695935493154082;0.8523809523809524;0.9041653539598341
worst 3;MLP;missing_features;0.3;0.9390350877192983;0.9712068497592601;0.8619047619047618;0.9090319393074384
worst 3;MLP;missing_features;0.35;0.9333333333333333;0.9711910608181196;0.8452380952380952;0.9013938718078727
worst 3;MLP;missing_features;0.4;0.9315789473684211;0.9759425087282876;0.8369047619047618;0.8967997390275603
worst 3;MLP;missing_features;0.45;0.9359649122807017;0.9730073548982408;0.851190476190476;0.904998319938659
worst 3;MLP;missing_features;0.5;0.9307017543859649;0.9716444177655761;0.8380952380952381;0.8967914080090547
worst 3;MLP;missing_features;0.55;0.9285087719298245;0.9708544668324363;0.8333333333333334;0.8925835133889581
worst 3;MLP;missing_features;0.6;0.9293859649122806;0.9667664836644821;0.8404761904761905;0.8947554409990179
worst 3;MLP;missing_features;0.65;0.9241228070175438;0.9618340053514309;0.830952380952381;0.8854970972132786
worst 3;MLP;missing_features;0.7;0.9298245614035088;0.9776748014077924;0.8297619047619047;0.8924872126212449
worst 3;MLP;missing_features;0.75;0.9271929824561405;0.9789928271844189;0.8214285714285714;0.8852758149248725
worst 3;MLP;missing_features;0.8;0.9232456140350876;0.9710750284432281;0.8178571428571428;0.8770095585794382
worst 3;MLP;missing_features;0.85;0.9;0.9703640644519295;0.7547619047619047;0.8324224528663622
worst 3;MLP;missing_features;0.9;0.9035087719298245;0.973959289794671;0.7607142857142857;0.8415356947140913
worst 3;MLP;missing_features;0.95;0.887719298245614;0.9771622055018951;0.719047619047619;0.8066472808742974
worst 3;MLP;outliers;0.0;0.9377192982456141;0.969849151697652;0.8583333333333334;0.9083605845892142
worst 3;MLP;outliers;0.05;0.9364035087719298;0.9701978016904771;0.8547619047619047;0.9065990809998397
worst 3;MLP;outliers;0.1;0.9350877192982455;0.9709150805656506;0.85;0.9034315975852681
worst 3;MLP;outliers;0.15;0.9368421052631579;0.972362592605268;0.8535714285714286;0.9060491640417473
worst 3;MLP;outliers;0.2;0.9346491228070175;0.9748896094310652;0.8452380952380952;0.9024049883180447
worst 3;MLP;outliers;0.25;0.9298245614035088;0.9653014551830907;0.8416666666666666;0.8956591572902882
worst 3;MLP;outliers;0.3;0.9381578947368421;0.9745531710621538;0.855952380952381;0.907939356141557
worst 3;MLP;outliers;0.35;0.9293859649122806;0.9694844351327021;0.8369047619047618;0.8933147385136584
worst 3;MLP;outliers;0.4;0.9390350877192983;0.974283404698484;0.8583333333333334;0.90995496026964
worst 3;MLP;outliers;0.45;0.9381578947368421;0.9735584841188745;0.8571428571428571;0.9084816728805386
worst 3;MLP;outliers;0.5;0.9346491228070175;0.9668702338143632;0.8535714285714286;0.9036718037789944
worst 3;MLP;outliers;0.55;0.9258771929824562;0.9690341602140446;0.8273809523809523;0.8885979231339644
worst 3;MLP;outliers;0.6;0.9324561403508772;0.9710772567538969;0.8440476190476189;0.8991701560466391
worst 3;MLP;outliers;0.65;0.9377192982456141;0.9758866623572505;0.8535714285714286;0.90769915080514
worst 3;MLP;outliers;0.7;0.9399122807017545;0.9746940658124869;0.8607142857142858;0.911433961141961
worst 3;MLP;outliers;0.75;0.9311403508771929;0.9715629511965123;0.8392857142857142;0.8966356827413751
worst 3;MLP;outliers;0.8;0.9311403508771929;0.9730671831666697;0.8380952380952381;0.8961491050266863
worst 3;MLP;outliers;0.85;0.9385964912280702;0.9752909722531653;0.855952380952381;0.909305233224553
worst 3;MLP;outliers;0.9;0.9385964912280702;0.9747185910781202;0.8571428571428571;0.9099587389745514
worst 3;MLP;outliers;0.95;0.9346491228070175;0.9686100083876751;0.8511904761904763;0.9035558306099583
worst 3;MLP;random_feature_drop;0.0;0.9377192982456141;0.969849151697652;0.8583333333333334;0.9083605845892142
worst 3;MLP;random_feature_drop;0.05;0.9350877192982455;0.9672958654988459;0.8535714285714284;0.9044109289555269
worst 3;MLP;random_feature_drop;0.1;0.9359649122807017;0.9667396848748936;0.8571428571428571;0.905892200520508
worst 3;MLP;random_feature_drop;0.15;0.9368421052631579;0.9666656540771786;0.8595238095238095;0.9076722099820695
worst 3;MLP;random_feature_drop;0.2;0.9333333333333333;0.9674833098424808;0.8488095238095237;0.9011827838125843
worst 3;MLP;random_feature_drop;0.25;0.9407894736842104;0.9680684543746161;0.869047619047619;0.9139800265851508
worst 3;MLP;random_feature_drop;0.3;0.9368421052631579;0.9700755846260692;0.855952380952381;0.9069527422432392
worst 3;MLP;random_feature_drop;0.35;0.9355263157894737;0.9661568121227943;0.855952380952381;0.9048602711585673
worst 3;MLP;random_feature_drop;0.4;0.9429824561403508;0.968260543151429;0.875;0.917129446818546
worst 3;MLP;random_feature_drop;0.45;0.9442982456140351;0.9692273001499574;0.8773809523809524;0.9193751970224909
worst 3;MLP;random_feature_drop;0.5;0.9355263157894737;0.9690979226503329;0.8535714285714284;0.9050782443046398
worst 3;MLP;random_feature_drop;0.55;0.9368421052631579;0.9691653990335988;0.8571428571428571;0.9071621615552237
worst 3;MLP;random_feature_drop;0.6;0.9390350877192983;0.9703467097449767;0.8619047619047618;0.9109340817089644
worst 3;MLP;random_feature_drop;0.65;0.9307017543859649;0.9671920222915087;0.8416666666666666;0.8971442751464836
worst 3;MLP;random_feature_drop;0.7;0.9245614035087719;0.9690648231232879;0.8238095238095238;0.8861878499557552
worst 3;MLP;random_feature_drop;0.75;0.9302631578947368;0.9697918238843635;0.8392857142857142;0.8952521910263158
worst 3;MLP;random_feature_drop;0.8;0.9276315789473685;0.9686310626872215;0.8321428571428571;0.891202371595295
worst 3;MLP;random_feature_drop;0.85;0.9407894736842104;0.97025246507734;0.8666666666666666;0.9131811672191239
worst 3;MLP;random_feature_drop;0.9;0.9289473684210525;0.9701351985677584;0.8345238095238094;0.8932572360602373
worst 3;MLP;random_feature_drop;0.95;0.9263157894736842;0.9666471348498564;0.830952380952381;0.8894622616220088
worst 3;MLP;top_k_drop;0.0;0.9377192982456141;0.969849151697652;0.8583333333333334;0.9083605845892142
worst 3;MLP;top_k_drop;0.05;0.5280701754385965;0.14803827751196172;0.4;0.21609311740890685
worst 3;MLP;top_k_drop;0.1;0.531140350877193;0.175311004784689;0.45;0.2513872350559657
worst 3;MLP;top_k_drop;0.15;0.5495614035087719;0.11068933395435492;0.3;0.161712158808933
worst 3;MLP;top_k_drop;0.2;0.4969298245614035;0.2067037453080906;0.55;0.30039318208673044
worst 3;MLP;top_k_drop;0.25;0.5175438596491228;0.19855889724310777;0.425;0.24883315609122061
worst 3;MLP;top_k_drop;0.3;0.5526315789473684;0.11052631578947367;0.3;0.16153846153846155
worst 3;MLP;top_k_drop;0.35;0.5407894736842105;0.1578345753764943;0.36547619047619045;0.20920219565380854
worst 3;MLP;top_k_drop;0.4;0.5530701754385965;0.1589321862348178;0.2976190476190476;0.16922628522745106
worst 3;MLP;top_k_drop;0.45;0.5364035087719298;0.12693488307925777;0.3416666666666667;0.1850927218476887
worst 3;MLP;top_k_drop;0.5;0.5153508771929824;0.16609521230176644;0.4321428571428571;0.23949963837640348
worst 3;MLP;top_k_drop;0.55;0.5864035087719298;0.1236842105263158;0.22023809523809526;0.1365058670143416
worst 3;MLP;top_k_drop;0.6;0.5539473684210525;0.10896617706215547;0.2833333333333333;0.15724606022780466
worst 3;MLP;top_k_drop;0.65;0.5403508771929825;0.1291626794258373;0.3488095238095238;0.18851214574898784
worst 3;MLP;top_k_drop;0.7;0.5539473684210525;0.16052631578947368;0.30357142857142855;0.16820512820512817
worst 3;MLP;top_k_drop;0.75;0.5412280701754385;0.09651702786377708;0.2571428571428571;0.14006993006993007
worst 3;MLP;top_k_drop;0.8;0.5355263157894736;0.19315148047985575;0.40595238095238095;0.24523263148970656
worst 3;MLP;top_k_drop;0.85;0.5192982456140351;0.13130655276689376;0.33452380952380956;0.18747187915329508
worst 3;MLP;top_k_drop;0.9;0.5508771929824561;0.1655263157894737;0.3380952380952381;0.20641651031894934
worst 3;MLP;top_k_drop;0.95;0.5635964912280701;0.08760826115922718;0.2261904761904762;0.1258741258741259
worst 3;RandomForest;data_drift;0.0;0.9701754385964912;0.9974679487179487;0.9214285714285715;0.9578676641548413
worst 3;RandomForest;data_drift;0.05;0.9701754385964912;0.9974679487179487;0.9214285714285715;0.9578840729687184
worst 3;RandomForest;data_drift;0.1;0.9710526315789474;0.99875;0.9226190476190477;0.9591022320560757
worst 3;RandomForest;data_drift;0.15;0.9692982456140351;0.9986842105263157;0.9178571428571429;0.9565113689639005
worst 3;RandomForest;data_drift;0.2;0.9697368421052632;0.9987179487179487;0.919047619047619;0.9571749492108141
worst 3;RandomForest;data_drift;0.25;0.968421052631579;0.9961858974358975;0.9178571428571429;0.9553367999573104
worst 3;RandomForest;data_drift;0.3;0.9679824561403508;0.9987179487179487;0.9142857142857143;0.9545495389904672
worst 3;RandomForest;data_drift;0.35;0.968859649122807;0.9987179487179487;0.9166666666666666;0.9558786529145179
worst 3;RandomForest;data_drift;0.4;0.9671052631578947;0.9987179487179487;0.9119047619047619;0.9532696515080481
worst 3;RandomForest;data_drift;0.45;0.9697368421052632;1.0;0.9178571428571429;0.9571132208157523
worst 3;RandomForest;data_drift;0.5;0.9679824561403508;0.9974342105263159;0.9154761904761906;0.9546114913153352
worst 3;RandomForest;data_drift;0.55;0.9697368421052632;0.9987179487179487;0.919047619047619;0.9571749492108141
worst 3;RandomForest;data_drift;0.6;0.9675438596491228;0.9987179487179487;0.9130952380952382;0.9539177996561963
worst 3;RandomForest;data_drift;0.65;0.968421052631579;1.0;0.9142857142857143;0.9551359587435536
worst 3;RandomForest;data_drift;0.7;0.9671052631578947;0.9986842105263157;0.9119047619047619;0.9532378105954056
worst 3;RandomForest;data_drift;0.75;0.968421052631579;0.9974358974358974;0.9166666666666666;0.9552922331614313
worst 3;RandomForest;data_drift;0.8;0.9671052631578947;0.9987179487179487;0.9119047619047619;0.9532368338802938
worst 3;RandomForest;data_drift;0.85;0.9706140350877194;0.99875;0.9214285714285715;0.9584704927218048
worst 3;RandomForest;data_drift;0.9;0.9675438596491228;0.9974358974358974;0.9142857142857143;0.9539959368651351
worst 3;RandomForest;data_drift;0.95;0.9671052631578947;0.9987179487179487;0.9119047619047619;0.9532696515080481
worst 3;RandomForest;feature_swapping;0.0;0.9701754385964912;0.9974679487179487;0.9214285714285715;0.9578676641548413
worst 3;RandomForest;feature_swapping;0.05;0.9679824561403508;0.9961201079622132;0.9166666666666666;0.9546739724957025
worst 3;RandomForest;feature_swapping;0.1;0.968859649122807;0.9986842105263157;0.9166666666666666;0.9558304031879981
worst 3;RandomForest;feature_swapping;0.15;0.968421052631579;0.9987179487179487;0.9154761904761906;0.9552140959524925
worst 3;RandomForest;feature_swapping;0.2;0.968421052631579;0.9962179487179487;0.9178571428571429;0.9553360471720047
worst 3;RandomForest;feature_swapping;0.25;0.968421052631579;0.9962179487179487;0.9178571428571429;0.9553524559858818
worst 3;RandomForest;feature_swapping;0.3;0.9675438596491228;0.9974021592442645;0.9142857142857143;0.9539640959524925
worst 3;RandomForest;feature_swapping;0.35;0.9675438596491228;0.9974679487179487;0.9142857142857143;0.9539459576381979
worst 3;RandomForest;feature_swapping;0.4;0.9675438596491228;0.9987179487179487;0.9130952380952382;0.9538849820284419
worst 3;RandomForest;feature_swapping;0.45;0.9666666666666666;0.99875;0.9107142857142858;0.9525879329468399
worst 3;RandomForest;feature_swapping;0.5;0.9666666666666666;0.9986842105263157;0.9107142857142858;0.9525896624472573
worst 3;RandomForest;feature_swapping;0.55;0.968859649122807;0.9987179487179487;0.9166666666666666;0.9558786529145179
worst 3;RandomForest;feature_swapping;0.6;0.968859649122807;0.9974679487179487;0.9178571428571429;0.9559396285242739
worst 3;RandomForest;feature_swapping;0.65;0.9671052631578947;0.9974679487179487;0.9130952380952382;0.9533306271178041
worst 3;RandomForest;feature_swapping;0.7;0.9675438596491228;0.9986842105263157;0.9130952380952382;0.9539023675574307
worst 3;RandomForest;feature_swapping;0.75;0.9679824561403508;0.9987179487179487;0.9142857142857143;0.9545659478043443
worst 3;RandomForest;feature_swapping;0.8;0.968421052631579;0.9987179487179487;0.9154761904761906;0.9552305047663697
worst 3;RandomForest;feature_swapping;0.85;0.968421052631579;0.9974999999999999;0.9166666666666666;0.9552579099630659
worst 3;RandomForest;feature_swapping;0.9;0.9697368421052632;0.9987179487179487;0.919047619047619;0.9571749492108141
worst 3;RandomForest;feature_swapping;0.95;0.968859649122807;0.9987179487179487;0.9166666666666666;0.9558458352867636
worst 3;RandomForest;gaussian_noise;0.0;0.9701754385964912;0.9974679487179487;0.9214285714285715;0.9578676641548413
worst 3;RandomForest;gaussian_noise;0.05;0.9701754385964912;0.9949679487179488;0.9238095238095239;0.9580060241882306
worst 3;RandomForest;gaussian_noise;0.1;0.9692982456140351;0.9974679487179487;0.919047619047619;0.956587776672422
worst 3;RandomForest;gaussian_noise;0.15;0.968859649122807;0.9974679487179487;0.9178571428571429;0.9559232197103968
worst 3;RandomForest;gaussian_noise;0.2;0.9697368421052632;0.9974342105263159;0.9202380952380953;0.9572204927218048
worst 3;RandomForest;gaussian_noise;0.25;0.968421052631579;0.9961858974358975;0.9178571428571429;0.9553203911434333
worst 3;RandomForest;gaussian_noise;0.3;0.9671052631578947;0.9948380566801619;0.9154761904761906;0.9534558134083451
worst 3;RandomForest;gaussian_noise;0.35;0.9697368421052632;0.9974999999999999;0.9202380952380953;0.9572187632213873
worst 3;RandomForest;gaussian_noise;0.4;0.9701754385964912;0.9987179487179487;0.9202380952380953;0.9578230973589623
worst 3;RandomForest;gaussian_noise;0.45;0.9697368421052632;0.99875;0.919047619047619;0.9571577876116313
worst 3;RandomForest;gaussian_noise;0.5;0.9697368421052632;0.9974679487179487;0.9202380952380953;0.9572195160066931
worst 3;RandomForest;gaussian_noise;0.55;0.9679824561403508;0.9961842105263157;0.9166666666666666;0.9547052845528455
worst 3;RandomForest;gaussian_noise;0.6;0.9692982456140351;0.9974679487179487;0.919047619047619;0.956571367858545
worst 3;RandomForest;gaussian_noise;0.65;0.9697368421052632;0.9974679487179487;0.9202380952380953;0.9572195160066931
worst 3;RandomForest;gaussian_noise;0.7;0.9666666666666666;0.9974679487179487;0.9119047619047619;0.9526496613419017
worst 3;RandomForest;gaussian_noise;0.75;0.9692982456140351;0.99875;0.9178571428571429;0.9565096394634832
worst 3;RandomForest;gaussian_noise;0.8;0.968859649122807;0.9987179487179487;0.9166666666666666;0.9558622441006406
worst 3;RandomForest;gaussian_noise;0.85;0.968859649122807;0.9974679487179487;0.9178571428571429;0.9559396285242739
worst 3;RandomForest;gaussian_noise;0.9;0.968421052631579;0.9987179487179487;0.9154761904761906;0.9552140959524925
worst 3;RandomForest;gaussian_noise;0.95;0.968421052631579;0.99875;0.9154761904761906;0.955213343167187
worst 3;RandomForest;missing_features;0.0;0.9701754385964912;0.9974679487179487;0.9214285714285715;0.9578676641548413
worst 3;RandomForest;missing_features;0.05;0.968421052631579;0.9960863697705802;0.9178571428571429;0.9553230973589623
worst 3;RandomForest;missing_features;0.1;0.9697368421052632;0.9974679487179487;0.9202380952380953;0.9572195160066931
worst 3;RandomForest;missing_features;0.15;0.968859649122807;0.9949021592442644;0.9202380952380953;0.9560469004303263
worst 3;RandomForest;missing_features;0.2;0.9710526315789474;0.9974999999999999;0.9238095238095239;0.959163207665832
worst 3;RandomForest;missing_features;0.25;0.968421052631579;0.9974358974358974;0.9166666666666666;0.9552758243475543
worst 3;RandomForest;missing_features;0.3;0.9692982456140351;0.9961521592442646;0.9202380952380953;0.9566504817825956
worst 3;RandomForest;missing_features;0.35;0.9675438596491228;0.9961858974358975;0.9154761904761906;0.954040503661014
worst 3;RandomForest;missing_features;0.4;0.9692982456140351;0.9987179487179487;0.9178571428571429;0.956526801062666
worst 3;RandomForest;missing_features;0.45;0.9692982456140351;0.9974021592442645;0.919047619047619;0.9565730973589623
