corruption_type,corruption_key,level,scenario,model_pipeline,metric,value
Feature Drift (Bias),drift,0.15,scenario_C,SVM / PCA,acc_mean,0.975824
Feature Drift (Bias),drift,0.15,scenario_C,SVM / PCA,acc_std,0.008223
Feature Drift (Bias),drift,0.15,scenario_C,SVM / PCA,auc_mean,0.992466
Feature Drift (Bias),drift,0.15,scenario_C,SVM / PCA,prec_mean,0.975795
Feature Drift (Bias),drift,0.15,scenario_C,SVM / PCA,rec_mean,0.985965
Feature Drift (Bias),drift,0.15,scenario_C,SVM / FS,acc_mean,0.938462
Feature Drift (Bias),drift,0.15,scenario_C,SVM / FS,acc_std,0.01916
Feature Drift (Bias),drift,0.15,scenario_C,SVM / FS,auc_mean,0.975335
Feature Drift (Bias),drift,0.15,scenario_C,SVM / FS,prec_mean,0.948331
Feature Drift (Bias),drift,0.15,scenario_C,SVM / FS,rec_mean,0.954386
Feature Drift (Bias),drift,0.3,clean,ANN / Full,acc_mean,0.978022
Feature Drift (Bias),drift,0.3,clean,ANN / Full,acc_std,0.0
Feature Drift (Bias),drift,0.3,clean,ANN / Full,auc_mean,0.991847
Feature Drift (Bias),drift,0.3,clean,ANN / Full,prec_mean,0.975914
Feature Drift (Bias),drift,0.3,clean,ANN / Full,rec_mean,0.989474
Feature Drift (Bias),drift,0.3,clean,ANN / PCA,acc_mean,0.964835
Feature Drift (Bias),drift,0.3,clean,ANN / PCA,acc_std,0.012815
Feature Drift (Bias),drift,0.3,clean,ANN / PCA,auc_mean,0.98741
Feature Drift (Bias),drift,0.3,clean,ANN / PCA,prec_mean,0.968765
Feature Drift (Bias),drift,0.3,clean,ANN / PCA,rec_mean,0.975439
Feature Drift (Bias),drift,0.3,clean,ANN / FS,acc_mean,0.942857
Feature Drift (Bias),drift,0.3,clean,ANN / FS,acc_std,0.018906
Feature Drift (Bias),drift,0.3,clean,ANN / FS,auc_mean,0.978122
Feature Drift (Bias),drift,0.3,clean,ANN / FS,prec_mean,0.94803
Feature Drift (Bias),drift,0.3,clean,ANN / FS,rec_mean,0.961404
Feature Drift (Bias),drift,0.3,clean,SVM / Full,acc_mean,0.973626
Feature Drift (Bias),drift,0.3,clean,SVM / Full,acc_std,0.005383
Feature Drift (Bias),drift,0.3,clean,SVM / Full,auc_mean,0.990196
Feature Drift (Bias),drift,0.3,clean,SVM / Full,prec_mean,0.972631
Feature Drift (Bias),drift,0.3,clean,SVM / Full,rec_mean,0.985965
Feature Drift (Bias),drift,0.3,clean,SVM / PCA,acc_mean,0.975824
Feature Drift (Bias),drift,0.3,clean,SVM / PCA,acc_std,0.008223
Feature Drift (Bias),drift,0.3,clean,SVM / PCA,auc_mean,0.992466
Feature Drift (Bias),drift,0.3,clean,SVM / PCA,prec_mean,0.975795
Feature Drift (Bias),drift,0.3,clean,SVM / PCA,rec_mean,0.985965
Feature Drift (Bias),drift,0.3,clean,SVM / FS,acc_mean,0.938462
Feature Drift (Bias),drift,0.3,clean,SVM / FS,acc_std,0.01916
Feature Drift (Bias),drift,0.3,clean,SVM / FS,auc_mean,0.975335
Feature Drift (Bias),drift,0.3,clean,SVM / FS,prec_mean,0.948331
Feature Drift (Bias),drift,0.3,clean,SVM / FS,rec_mean,0.954386
Feature Drift (Bias),drift,0.3,scenario_A,ANN / Full,acc_mean,0.973626
Feature Drift (Bias),drift,0.3,scenario_A,ANN / Full,acc_std,0.011207
Feature Drift (Bias),drift,0.3,scenario_A,ANN / Full,auc_mean,0.992879
Feature Drift (Bias),drift,0.3,scenario_A,ANN / Full,prec_mean,0.9697
Feature Drift (Bias),drift,0.3,scenario_A,ANN / Full,rec_mean,0.989474
Feature Drift (Bias),drift,0.3,scenario_A,ANN / PCA,acc_mean,0.98022
Feature Drift (Bias),drift,0.3,scenario_A,ANN / PCA,acc_std,0.004396
Feature Drift (Bias),drift,0.3,scenario_A,ANN / PCA,auc_mean,0.993137
Feature Drift (Bias),drift,0.3,scenario_A,ANN / PCA,prec_mean,0.975975
Feature Drift (Bias),drift,0.3,scenario_A,ANN / PCA,rec_mean,0.992982
Feature Drift (Bias),drift,0.3,scenario_A,ANN / FS,acc_mean,0.947253
Feature Drift (Bias),drift,0.3,scenario_A,ANN / FS,acc_std,0.014579
Feature Drift (Bias),drift,0.3,scenario_A,ANN / FS,auc_mean,0.979463
Feature Drift (Bias),drift,0.3,scenario_A,ANN / FS,prec_mean,0.951881
Feature Drift (Bias),drift,0.3,scenario_A,ANN / FS,rec_mean,0.964912
Feature Drift (Bias),drift,0.3,scenario_A,SVM / Full,acc_mean,0.973626
Feature Drift (Bias),drift,0.3,scenario_A,SVM / Full,acc_std,0.005383
Feature Drift (Bias),drift,0.3,scenario_A,SVM / Full,auc_mean,0.990196
Feature Drift (Bias),drift,0.3,scenario_A,SVM / Full,prec_mean,0.972631
Feature Drift (Bias),drift,0.3,scenario_A,SVM / Full,rec_mean,0.985965
Feature Drift (Bias),drift,0.3,scenario_A,SVM / PCA,acc_mean,0.975824
Feature Drift (Bias),drift,0.3,scenario_A,SVM / PCA,acc_std,0.008223
Feature Drift (Bias),drift,0.3,scenario_A,SVM / PCA,auc_mean,0.992466
Feature Drift (Bias),drift,0.3,scenario_A,SVM / PCA,prec_mean,0.975795
Feature Drift (Bias),drift,0.3,scenario_A,SVM / PCA,rec_mean,0.985965
Feature Drift (Bias),drift,0.3,scenario_A,SVM / FS,acc_mean,0.938462
Feature Drift (Bias),drift,0.3,scenario_A,SVM / FS,acc_std,0.01916
Feature Drift (Bias),drift,0.3,scenario_A,SVM / FS,auc_mean,0.975387
Feature Drift (Bias),drift,0.3,scenario_A,SVM / FS,prec_mean,0.948331
Feature Drift (Bias),drift,0.3,scenario_A,SVM / FS,rec_mean,0.954386
Feature Drift (Bias),drift,0.3,scenario_B,ANN / Full,acc_mean,0.973626
Feature Drift (Bias),drift,0.3,scenario_B,ANN / Full,acc_std,0.005383
Feature Drift (Bias),drift,0.3,scenario_B,ANN / Full,auc_mean,0.987822
Feature Drift (Bias),drift,0.3,scenario_B,ANN / Full,prec_mean,0.96936
Feature Drift (Bias),drift,0.3,scenario_B,ANN / Full,rec_mean,0.989474
Feature Drift (Bias),drift,0.3,scenario_B,ANN / PCA,acc_mean,0.969231
Feature Drift (Bias),drift,0.3,scenario_B,ANN / PCA,acc_std,0.014579
Feature Drift (Bias),drift,0.3,scenario_B,ANN / PCA,auc_mean,0.990918
Feature Drift (Bias),drift,0.3,scenario_B,ANN / PCA,prec_mean,0.962629
Feature Drift (Bias),drift,0.3,scenario_B,ANN / PCA,rec_mean,0.989474
Feature Drift (Bias),drift,0.3,scenario_B,ANN / FS,acc_mean,0.940659
Feature Drift (Bias),drift,0.3,scenario_B,ANN / FS,acc_std,0.022628
Feature Drift (Bias),drift,0.3,scenario_B,ANN / FS,auc_mean,0.980702
Feature Drift (Bias),drift,0.3,scenario_B,ANN / FS,prec_mean,0.951348
Feature Drift (Bias),drift,0.3,scenario_B,ANN / FS,rec_mean,0.954386
Feature Drift (Bias),drift,0.3,scenario_B,SVM / Full,acc_mean,0.973626
Feature Drift (Bias),drift,0.3,scenario_B,SVM / Full,acc_std,0.005383
Feature Drift (Bias),drift,0.3,scenario_B,SVM / Full,auc_mean,0.990196
Feature Drift (Bias),drift,0.3,scenario_B,SVM / Full,prec_mean,0.972631
Feature Drift (Bias),drift,0.3,scenario_B,SVM / Full,rec_mean,0.985965
Feature Drift (Bias),drift,0.3,scenario_B,SVM / PCA,acc_mean,0.975824
Feature Drift (Bias),drift,0.3,scenario_B,SVM / PCA,acc_std,0.008223
Feature Drift (Bias),drift,0.3,scenario_B,SVM / PCA,auc_mean,0.992466
Feature Drift (Bias),drift,0.3,scenario_B,SVM / PCA,prec_mean,0.975795
Feature Drift (Bias),drift,0.3,scenario_B,SVM / PCA,rec_mean,0.985965
Feature Drift (Bias),drift,0.3,scenario_B,SVM / FS,acc_mean,0.938462
Feature Drift (Bias),drift,0.3,scenario_B,SVM / FS,acc_std,0.01916
Feature Drift (Bias),drift,0.3,scenario_B,SVM / FS,auc_mean,0.975387
Feature Drift (Bias),drift,0.3,scenario_B,SVM / FS,prec_mean,0.948331
Feature Drift (Bias),drift,0.3,scenario_B,SVM / FS,rec_mean,0.954386
Feature Drift (Bias),drift,0.3,scenario_C,ANN / Full,acc_mean,0.969231
Feature Drift (Bias),drift,0.3,scenario_C,ANN / Full,acc_std,0.010767
Feature Drift (Bias),drift,0.3,scenario_C,ANN / Full,auc_mean,0.991641
Feature Drift (Bias),drift,0.3,scenario_C,ANN / Full,prec_mean,0.972226
Feature Drift (Bias),drift,0.3,scenario_C,ANN / Full,rec_mean,0.978947
Feature Drift (Bias),drift,0.3,scenario_C,ANN / PCA,acc_mean,0.978022
Feature Drift (Bias),drift,0.3,scenario_C,ANN / PCA,acc_std,0.00695
Feature Drift (Bias),drift,0.3,scenario_C,ANN / PCA,auc_mean,0.99453
Feature Drift (Bias),drift,0.3,scenario_C,ANN / PCA,prec_mean,0.969316
Feature Drift (Bias),drift,0.3,scenario_C,ANN / PCA,rec_mean,0.996491
Feature Drift (Bias),drift,0.3,scenario_C,ANN / FS,acc_mean,0.949451
Feature Drift (Bias),drift,0.3,scenario_C,ANN / FS,acc_std,0.011207
Feature Drift (Bias),drift,0.3,scenario_C,ANN / FS,auc_mean,0.980289
Feature Drift (Bias),drift,0.3,scenario_C,ANN / FS,prec_mean,0.95487
Feature Drift (Bias),drift,0.3,scenario_C,ANN / FS,rec_mean,0.964912
Feature Drift (Bias),drift,0.3,scenario_C,SVM / Full,acc_mean,0.973626
Feature Drift (Bias),drift,0.3,scenario_C,SVM / Full,acc_std,0.005383
Feature Drift (Bias),drift,0.3,scenario_C,SVM / Full,auc_mean,0.990196
Feature Drift (Bias),drift,0.3,scenario_C,SVM / Full,prec_mean,0.972631
Feature Drift (Bias),drift,0.3,scenario_C,SVM / Full,rec_mean,0.985965
Feature Drift (Bias),drift,0.3,scenario_C,SVM / PCA,acc_mean,0.975824
Feature Drift (Bias),drift,0.3,scenario_C,SVM / PCA,acc_std,0.008223
Feature Drift (Bias),drift,0.3,scenario_C,SVM / PCA,auc_mean,0.992466
Feature Drift (Bias),drift,0.3,scenario_C,SVM / PCA,prec_mean,0.975795
Feature Drift (Bias),drift,0.3,scenario_C,SVM / PCA,rec_mean,0.985965
Feature Drift (Bias),drift,0.3,scenario_C,SVM / FS,acc_mean,0.938462
Feature Drift (Bias),drift,0.3,scenario_C,SVM / FS,acc_std,0.01916
Feature Drift (Bias),drift,0.3,scenario_C,SVM / FS,auc_mean,0.975335
Feature Drift (Bias),drift,0.3,scenario_C,SVM / FS,prec_mean,0.948331
Feature Drift (Bias),drift,0.3,scenario_C,SVM / FS,rec_mean,0.954386
Feature Drift (Bias),drift,0.5,clean,ANN / Full,acc_mean,0.978022
Feature Drift (Bias),drift,0.5,clean,ANN / Full,acc_std,0.0
Feature Drift (Bias),drift,0.5,clean,ANN / Full,auc_mean,0.991847
Feature Drift (Bias),drift,0.5,clean,ANN / Full,prec_mean,0.975914
Feature Drift (Bias),drift,0.5,clean,ANN / Full,rec_mean,0.989474
Feature Drift (Bias),drift,0.5,clean,ANN / PCA,acc_mean,0.964835
Feature Drift (Bias),drift,0.5,clean,ANN / PCA,acc_std,0.012815
Feature Drift (Bias),drift,0.5,clean,ANN / PCA,auc_mean,0.98741
Feature Drift (Bias),drift,0.5,clean,ANN / PCA,prec_mean,0.968765
Feature Drift (Bias),drift,0.5,clean,ANN / PCA,rec_mean,0.975439
Feature Drift (Bias),drift,0.5,clean,ANN / FS,acc_mean,0.942857
Feature Drift (Bias),drift,0.5,clean,ANN / FS,acc_std,0.018906
Feature Drift (Bias),drift,0.5,clean,ANN / FS,auc_mean,0.978122
Feature Drift (Bias),drift,0.5,clean,ANN / FS,prec_mean,0.94803
Feature Drift (Bias),drift,0.5,clean,ANN / FS,rec_mean,0.961404
Feature Drift (Bias),drift,0.5,clean,SVM / Full,acc_mean,0.973626
Feature Drift (Bias),drift,0.5,clean,SVM / Full,acc_std,0.005383
Feature Drift (Bias),drift,0.5,clean,SVM / Full,auc_mean,0.990196
Feature Drift (Bias),drift,0.5,clean,SVM / Full,prec_mean,0.972631
Feature Drift (Bias),drift,0.5,clean,SVM / Full,rec_mean,0.985965
Feature Drift (Bias),drift,0.5,clean,SVM / PCA,acc_mean,0.975824
Feature Drift (Bias),drift,0.5,clean,SVM / PCA,acc_std,0.008223
Feature Drift (Bias),drift,0.5,clean,SVM / PCA,auc_mean,0.992466
Feature Drift (Bias),drift,0.5,clean,SVM / PCA,prec_mean,0.975795
Feature Drift (Bias),drift,0.5,clean,SVM / PCA,rec_mean,0.985965
Feature Drift (Bias),drift,0.5,clean,SVM / FS,acc_mean,0.938462
Feature Drift (Bias),drift,0.5,clean,SVM / FS,acc_std,0.01916
Feature Drift (Bias),drift,0.5,clean,SVM / FS,auc_mean,0.975335
Feature Drift (Bias),drift,0.5,clean,SVM / FS,prec_mean,0.948331
Feature Drift (Bias),drift,0.5,clean,SVM / FS,rec_mean,0.954386
Feature Drift (Bias),drift,0.5,scenario_A,ANN / Full,acc_mean,0.973626
Feature Drift (Bias),drift,0.5,scenario_A,ANN / Full,acc_std,0.011207
Feature Drift (Bias),drift,0.5,scenario_A,ANN / Full,auc_mean,0.993498
Feature Drift (Bias),drift,0.5,scenario_A,ANN / Full,prec_mean,0.979407
Feature Drift (Bias),drift,0.5,scenario_A,ANN / Full,rec_mean,0.978947
Feature Drift (Bias),drift,0.5,scenario_A,ANN / PCA,acc_mean,0.978022
Feature Drift (Bias),drift,0.5,scenario_A,ANN / PCA,acc_std,0.009829
Feature Drift (Bias),drift,0.5,scenario_A,ANN / PCA,auc_mean,0.992054
Feature Drift (Bias),drift,0.5,scenario_A,ANN / PCA,prec_mean,0.969427
Feature Drift (Bias),drift,0.5,scenario_A,ANN / PCA,rec_mean,0.996491
Feature Drift (Bias),drift,0.5,scenario_A,ANN / FS,acc_mean,0.947253
Feature Drift (Bias),drift,0.5,scenario_A,ANN / FS,acc_std,0.021308
Feature Drift (Bias),drift,0.5,scenario_A,ANN / FS,auc_mean,0.981424
Feature Drift (Bias),drift,0.5,scenario_A,ANN / FS,prec_mean,0.951452
Feature Drift (Bias),drift,0.5,scenario_A,ANN / FS,rec_mean,0.964912
Feature Drift (Bias),drift,0.5,scenario_A,SVM / Full,acc_mean,0.973626
Feature Drift (Bias),drift,0.5,scenario_A,SVM / Full,acc_std,0.005383
Feature Drift (Bias),drift,0.5,scenario_A,SVM / Full,auc_mean,0.990196
Feature Drift (Bias),drift,0.5,scenario_A,SVM / Full,prec_mean,0.972631
Feature Drift (Bias),drift,0.5,scenario_A,SVM / Full,rec_mean,0.985965
Feature Drift (Bias),drift,0.5,scenario_A,SVM / PCA,acc_mean,0.975824
Feature Drift (Bias),drift,0.5,scenario_A,SVM / PCA,acc_std,0.008223
Feature Drift (Bias),drift,0.5,scenario_A,SVM / PCA,auc_mean,0.992466
Feature Drift (Bias),drift,0.5,scenario_A,SVM / PCA,prec_mean,0.975795
Feature Drift (Bias),drift,0.5,scenario_A,SVM / PCA,rec_mean,0.985965
Feature Drift (Bias),drift,0.5,scenario_A,SVM / FS,acc_mean,0.938462
Feature Drift (Bias),drift,0.5,scenario_A,SVM / FS,acc_std,0.01916
Feature Drift (Bias),drift,0.5,scenario_A,SVM / FS,auc_mean,0.975335
Feature Drift (Bias),drift,0.5,scenario_A,SVM / FS,prec_mean,0.948331
Feature Drift (Bias),drift,0.5,scenario_A,SVM / FS,rec_mean,0.954386
Feature Drift (Bias),drift,0.5,scenario_B,ANN / Full,acc_mean,0.971429
Feature Drift (Bias),drift,0.5,scenario_B,ANN / Full,acc_std,0.008791
Feature Drift (Bias),drift,0.5,scenario_B,ANN / Full,auc_mean,0.992466
Feature Drift (Bias),drift,0.5,scenario_B,ANN / Full,prec_mean,0.972343
Feature Drift (Bias),drift,0.5,scenario_B,ANN / Full,rec_mean,0.982456
Feature Drift (Bias),drift,0.5,scenario_B,ANN / PCA,acc_mean,0.973626
Feature Drift (Bias),drift,0.5,scenario_B,ANN / PCA,acc_std,0.005383
Feature Drift (Bias),drift,0.5,scenario_B,ANN / PCA,auc_mean,0.986791
Feature Drift (Bias),drift,0.5,scenario_B,ANN / PCA,prec_mean,0.966035
Feature Drift (Bias),drift,0.5,scenario_B,ANN / PCA,rec_mean,0.992982
Feature Drift (Bias),drift,0.5,scenario_B,ANN / FS,acc_mean,0.945055
Feature Drift (Bias),drift,0.5,scenario_B,ANN / FS,acc_std,0.018388
Feature Drift (Bias),drift,0.5,scenario_B,ANN / FS,auc_mean,0.981631
Feature Drift (Bias),drift,0.5,scenario_B,ANN / FS,prec_mean,0.954701
Feature Drift (Bias),drift,0.5,scenario_B,ANN / FS,rec_mean,0.957895
Feature Drift (Bias),drift,0.5,scenario_B,SVM / Full,acc_mean,0.973626
Feature Drift (Bias),drift,0.5,scenario_B,SVM / Full,acc_std,0.005383
Feature Drift (Bias),drift,0.5,scenario_B,SVM / Full,auc_mean,0.990196
Feature Drift (Bias),drift,0.5,scenario_B,SVM / Full,prec_mean,0.972631
Feature Drift (Bias),drift,0.5,scenario_B,SVM / Full,rec_mean,0.985965
Feature Drift (Bias),drift,0.5,scenario_B,SVM / PCA,acc_mean,0.975824
Feature Drift (Bias),drift,0.5,scenario_B,SVM / PCA,acc_std,0.008223
Feature Drift (Bias),drift,0.5,scenario_B,SVM / PCA,auc_mean,0.992466
Feature Drift (Bias),drift,0.5,scenario_B,SVM / PCA,prec_mean,0.975795
Feature Drift (Bias),drift,0.5,scenario_B,SVM / PCA,rec_mean,0.985965
Feature Drift (Bias),drift,0.5,scenario_B,SVM / FS,acc_mean,0.938462
Feature Drift (Bias),drift,0.5,scenario_B,SVM / FS,acc_std,0.01916
Feature Drift (Bias),drift,0.5,scenario_B,SVM / FS,auc_mean,0.975387
Feature Drift (Bias),drift,0.5,scenario_B,SVM / FS,prec_mean,0.948331
Feature Drift (Bias),drift,0.5,scenario_B,SVM / FS,rec_mean,0.954386
Feature Drift (Bias),drift,0.5,scenario_C,ANN / Full,acc_mean,0.971429
Feature Drift (Bias),drift,0.5,scenario_C,ANN / Full,acc_std,0.013187
Feature Drift (Bias),drift,0.5,scenario_C,ANN / Full,auc_mean,0.990918
Feature Drift (Bias),drift,0.5,scenario_C,ANN / Full,prec_mean,0.97228
Feature Drift (Bias),drift,0.5,scenario_C,ANN / Full,rec_mean,0.982456
Feature Drift (Bias),drift,0.5,scenario_C,ANN / PCA,acc_mean,0.975824
Feature Drift (Bias),drift,0.5,scenario_C,ANN / PCA,acc_std,0.008223
Feature Drift (Bias),drift,0.5,scenario_C,ANN / PCA,auc_mean,0.991434
Feature Drift (Bias),drift,0.5,scenario_C,ANN / PCA,prec_mean,0.972692
Feature Drift (Bias),drift,0.5,scenario_C,ANN / PCA,rec_mean,0.989474
Feature Drift (Bias),drift,0.5,scenario_C,ANN / FS,acc_mean,0.945055
Feature Drift (Bias),drift,0.5,scenario_C,ANN / FS,acc_std,0.015541
Feature Drift (Bias),drift,0.5,scenario_C,ANN / FS,auc_mean,0.980289
Feature Drift (Bias),drift,0.5,scenario_C,ANN / FS,prec_mean,0.955075
Feature Drift (Bias),drift,0.5,scenario_C,ANN / FS,rec_mean,0.957895
Feature Drift (Bias),drift,0.5,scenario_C,SVM / Full,acc_mean,0.973626
Feature Drift (Bias),drift,0.5,scenario_C,SVM / Full,acc_std,0.005383
Feature Drift (Bias),drift,0.5,scenario_C,SVM / Full,auc_mean,0.990196
Feature Drift (Bias),drift,0.5,scenario_C,SVM / Full,prec_mean,0.972631
Feature Drift (Bias),drift,0.5,scenario_C,SVM / Full,rec_mean,0.985965
Feature Drift (Bias),drift,0.5,scenario_C,SVM / PCA,acc_mean,0.975824
Feature Drift (Bias),drift,0.5,scenario_C,SVM / PCA,acc_std,0.008223
Feature Drift (Bias),drift,0.5,scenario_C,SVM / PCA,auc_mean,0.992466
Feature Drift (Bias),drift,0.5,scenario_C,SVM / PCA,prec_mean,0.975795
Feature Drift (Bias),drift,0.5,scenario_C,SVM / PCA,rec_mean,0.985965
Feature Drift (Bias),drift,0.5,scenario_C,SVM / FS,acc_mean,0.938462
Feature Drift (Bias),drift,0.5,scenario_C,SVM / FS,acc_std,0.01916
Feature Drift (Bias),drift,0.5,scenario_C,SVM / FS,auc_mean,0.975335
Feature Drift (Bias),drift,0.5,scenario_C,SVM / FS,prec_mean,0.948331
Feature Drift (Bias),drift,0.5,scenario_C,SVM / FS,rec_mean,0.954386
Scaling Artifact,scaling,0.0,clean,ANN / Full,acc_mean,0.978022
Scaling Artifact,scaling,0.0,clean,ANN / Full,acc_std,0.0
Scaling Artifact,scaling,0.0,clean,ANN / Full,auc_mean,0.991847
Scaling Artifact,scaling,0.0,clean,ANN / Full,prec_mean,0.975914
Scaling Artifact,scaling,0.0,clean,ANN / Full,rec_mean,0.989474
Scaling Artifact,scaling,0.0,clean,ANN / PCA,acc_mean,0.964835
Scaling Artifact,scaling,0.0,clean,ANN / PCA,acc_std,0.012815
Scaling Artifact,scaling,0.0,clean,ANN / PCA,auc_mean,0.98741
Scaling Artifact,scaling,0.0,clean,ANN / PCA,prec_mean,0.968765
Scaling Artifact,scaling,0.0,clean,ANN / PCA,rec_mean,0.975439
Scaling Artifact,scaling,0.0,clean,ANN / FS,acc_mean,0.942857
Scaling Artifact,scaling,0.0,clean,ANN / FS,acc_std,0.018906
Scaling Artifact,scaling,0.0,clean,ANN / FS,auc_mean,0.978122
Scaling Artifact,scaling,0.0,clean,ANN / FS,prec_mean,0.94803
Scaling Artifact,scaling,0.0,clean,ANN / FS,rec_mean,0.961404
Scaling Artifact,scaling,0.0,clean,SVM / Full,acc_mean,0.973626
Scaling Artifact,scaling,0.0,clean,SVM / Full,acc_std,0.005383
Scaling Artifact,scaling,0.0,clean,SVM / Full,auc_mean,0.990196
Scaling Artifact,scaling,0.0,clean,SVM / Full,prec_mean,0.972631
Scaling Artifact,scaling,0.0,clean,SVM / Full,rec_mean,0.985965
Scaling Artifact,scaling,0.0,clean,SVM / PCA,acc_mean,0.975824
Scaling Artifact,scaling,0.0,clean,SVM / PCA,acc_std,0.008223
Scaling Artifact,scaling,0.0,clean,SVM / PCA,auc_mean,0.992466
Scaling Artifact,scaling,0.0,clean,SVM / PCA,prec_mean,0.975795
Scaling Artifact,scaling,0.0,clean,SVM / PCA,rec_mean,0.985965
Scaling Artifact,scaling,0.0,clean,SVM / FS,acc_mean,0.938462
Scaling Artifact,scaling,0.0,clean,SVM / FS,acc_std,0.01916
Scaling Artifact,scaling,0.0,clean,SVM / FS,auc_mean,0.975335
Scaling Artifact,scaling,0.0,clean,SVM / FS,prec_mean,0.948331
Scaling Artifact,scaling,0.0,clean,SVM / FS,rec_mean,0.954386
Scaling Artifact,scaling,0.0,scenario_A,ANN / Full,acc_mean,0.978022
Scaling Artifact,scaling,0.0,scenario_A,ANN / Full,acc_std,0.0
Scaling Artifact,scaling,0.0,scenario_A,ANN / Full,auc_mean,0.991847
Scaling Artifact,scaling,0.0,scenario_A,ANN / Full,prec_mean,0.975914
Scaling Artifact,scaling,0.0,scenario_A,ANN / Full,rec_mean,0.989474
Scaling Artifact,scaling,0.0,scenario_A,ANN / PCA,acc_mean,0.964835
Scaling Artifact,scaling,0.0,scenario_A,ANN / PCA,acc_std,0.012815
Scaling Artifact,scaling,0.0,scenario_A,ANN / PCA,auc_mean,0.98741
Scaling Artifact,scaling,0.0,scenario_A,ANN / PCA,prec_mean,0.968765
Scaling Artifact,scaling,0.0,scenario_A,ANN / PCA,rec_mean,0.975439
Scaling Artifact,scaling,0.0,scenario_A,ANN / FS,acc_mean,0.942857
Scaling Artifact,scaling,0.0,scenario_A,ANN / FS,acc_std,0.018906
Scaling Artifact,scaling,0.0,scenario_A,ANN / FS,auc_mean,0.978122
Scaling Artifact,scaling,0.0,scenario_A,ANN / FS,prec_mean,0.94803
Scaling Artifact,scaling,0.0,scenario_A,ANN / FS,rec_mean,0.961404
Scaling Artifact,scaling,0.0,scenario_A,SVM / Full,acc_mean,0.973626
Scaling Artifact,scaling,0.0,scenario_A,SVM / Full,acc_std,0.005383
Scaling Artifact,scaling,0.0,scenario_A,SVM / Full,auc_mean,0.990196
Scaling Artifact,scaling,0.0,scenario_A,SVM / Full,prec_mean,0.972631
Scaling Artifact,scaling,0.0,scenario_A,SVM / Full,rec_mean,0.985965
Scaling Artifact,scaling,0.0,scenario_A,SVM / PCA,acc_mean,0.975824
Scaling Artifact,scaling,0.0,scenario_A,SVM / PCA,acc_std,0.008223
Scaling Artifact,scaling,0.0,scenario_A,SVM / PCA,auc_mean,0.992466
Scaling Artifact,scaling,0.0,scenario_A,SVM / PCA,prec_mean,0.975795
Scaling Artifact,scaling,0.0,scenario_A,SVM / PCA,rec_mean,0.985965
Scaling Artifact,scaling,0.0,scenario_A,SVM / FS,acc_mean,0.938462
Scaling Artifact,scaling,0.0,scenario_A,SVM / FS,acc_std,0.01916
Scaling Artifact,scaling,0.0,scenario_A,SVM / FS,auc_mean,0.975335
Scaling Artifact,scaling,0.0,scenario_A,SVM / FS,prec_mean,0.948331
Scaling Artifact,scaling,0.0,scenario_A,SVM / FS,rec_mean,0.954386
Scaling Artifact,scaling,0.0,scenario_B,ANN / Full,acc_mean,0.978022
Scaling Artifact,scaling,0.0,scenario_B,ANN / Full,acc_std,0.0
Scaling Artifact,scaling,0.0,scenario_B,ANN / Full,auc_mean,0.991847
Scaling Artifact,scaling,0.0,scenario_B,ANN / Full,prec_mean,0.975914
Scaling Artifact,scaling,0.0,scenario_B,ANN / Full,rec_mean,0.989474
Scaling Artifact,scaling,0.0,scenario_B,ANN / PCA,acc_mean,0.964835
Scaling Artifact,scaling,0.0,scenario_B,ANN / PCA,acc_std,0.012815
Scaling Artifact,scaling,0.0,scenario_B,ANN / PCA,auc_mean,0.98741
Scaling Artifact,scaling,0.0,scenario_B,ANN / PCA,prec_mean,0.968765
Scaling Artifact,scaling,0.0,scenario_B,ANN / PCA,rec_mean,0.975439
Scaling Artifact,scaling,0.0,scenario_B,ANN / FS,acc_mean,0.942857
Scaling Artifact,scaling,0.0,scenario_B,ANN / FS,acc_std,0.018906
Scaling Artifact,scaling,0.0,scenario_B,ANN / FS,auc_mean,0.978122
Scaling Artifact,scaling,0.0,scenario_B,ANN / FS,prec_mean,0.94803
Scaling Artifact,scaling,0.0,scenario_B,ANN / FS,rec_mean,0.961404
Scaling Artifact,scaling,0.0,scenario_B,SVM / Full,acc_mean,0.973626
Scaling Artifact,scaling,0.0,scenario_B,SVM / Full,acc_std,0.005383
Scaling Artifact,scaling,0.0,scenario_B,SVM / Full,auc_mean,0.990196
Scaling Artifact,scaling,0.0,scenario_B,SVM / Full,prec_mean,0.972631
Scaling Artifact,scaling,0.0,scenario_B,SVM / Full,rec_mean,0.985965
Scaling Artifact,scaling,0.0,scenario_B,SVM / PCA,acc_mean,0.975824
Scaling Artifact,scaling,0.0,scenario_B,SVM / PCA,acc_std,0.008223
Scaling Artifact,scaling,0.0,scenario_B,SVM / PCA,auc_mean,0.992466
Scaling Artifact,scaling,0.0,scenario_B,SVM / PCA,prec_mean,0.975795
Scaling Artifact,scaling,0.0,scenario_B,SVM / PCA,rec_mean,0.985965
Scaling Artifact,scaling,0.0,scenario_B,SVM / FS,acc_mean,0.938462
Scaling Artifact,scaling,0.0,scenario_B,SVM / FS,acc_std,0.01916
Scaling Artifact,scaling,0.0,scenario_B,SVM / FS,auc_mean,0.975335
Scaling Artifact,scaling,0.0,scenario_B,SVM / FS,prec_mean,0.948331
Scaling Artifact,scaling,0.0,scenario_B,SVM / FS,rec_mean,0.954386
